snapshot_date,sku_id,description,location_count,supplier_ids,on_hand_quantity,on_order_quantity,reserved_quantity,inventory_position_units,avg_daily_demand_units,daily_demand_stddev_units,supplier_lead_time_days,service_level,z_score,safety_stock_units,reorder_point_units,target_stock_units,review_period_days,recommended_reorder_quantity,recommendation_status
2011-12-09,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1,SIM-SUP-02,40.0000,0.0000,2.0000,38.0000,32.0714,56.0898,10,95.00%,1.6449,291.7502,612.4645,836.9645,7,799,reorder_now
2011-12-09,22694,WICKER STAR,1,SIM-SUP-08,131.0000,0.0000,18.0000,113.0000,10.6786,9.4114,10,95.00%,1.6449,48.9535,155.7392,230.4892,7,118,reorder_now
2011-12-09,22695,WICKER WREATH SMALL,1,SIM-SUP-12,22.0000,12.0000,1.0000,33.0000,9.8929,13.8521,5,95.00%,1.6449,50.9482,100.4125,169.6625,7,137,reorder_now
2011-12-09,22696,WICKER WREATH LARGE,1,SIM-SUP-05,25.0000,0.0000,2.0000,23.0000,4.0714,5.4898,5,95.00%,1.6449,20.1915,40.5486,69.0486,7,47,reorder_now
2011-12-09,22697,GREEN REGENCY TEACUP AND SAUCER,1,SIM-SUP-06,198.0000,36.0000,8.0000,226.0000,23.8929,30.3425,10,95.00%,1.6449,157.8260,396.7546,564.0046,7,339,reorder_now
2011-12-09,22698,PINK REGENCY TEACUP AND SAUCER,1,SIM-SUP-03,72.0000,11.0000,3.0000,80.0000,19.3214,22.5548,3,95.00%,1.6449,64.2579,122.2222,257.4722,7,178,reorder_now
2011-12-09,22699,ROSES REGENCY TEACUP AND SAUCER,1,SIM-SUP-12,465.0000,81.0000,33.0000,513.0000,27.3571,30.1392,14,95.00%,1.6449,185.4912,568.4912,759.9912,7,247,reorder_now
2011-12-09,22700,BLACK AND WHITE DOG BOWL,1,SIM-SUP-06,4.0000,0.0000,0.0000,4.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22701,PINK DOG BOWL,1,SIM-SUP-04,12.0000,13.0000,1.0000,24.0000,4.0000,6.4918,14,95.00%,1.6449,39.9534,95.9534,123.9534,7,100,reorder_now
2011-12-09,22702,BLACK AND WHITE CAT BOWL,1,SIM-SUP-02,3.0000,0.0000,0.0000,3.0000,0.2143,0.4897,3,95.00%,1.6449,1.3951,2.0380,3.5380,7,0,no_order_required
2011-12-09,22703,PINK CAT BOWL,1,SIM-SUP-09,7.0000,0.0000,1.0000,6.0000,5.3929,7.9881,3,95.00%,1.6449,22.7579,38.9365,76.6865,7,71,reorder_now
2011-12-09,22704,WRAP RED APPLES,1,SIM-SUP-02,10.0000,0.0000,1.0000,9.0000,15.1786,22.4993,5,95.00%,1.6449,82.7525,158.6454,264.8954,7,256,reorder_now
2011-12-09,22705,WRAP GREEN PEARS,1,SIM-SUP-05,5.0000,0.0000,0.0000,5.0000,3.5714,11.0079,3,95.00%,1.6449,31.3611,42.0754,67.0754,7,63,reorder_now
2011-12-09,22706,WRAP COWBOYS,1,SIM-SUP-05,5.0000,0.0000,0.0000,5.0000,4.4643,9.5748,5,95.00%,1.6449,35.2163,57.5377,88.7877,7,84,reorder_now
2011-12-09,22707,WRAP MONSTER FUN,1,SIM-SUP-11,50.0000,10.0000,1.0000,59.0000,4.4643,9.5748,14,95.00%,1.6449,58.9281,121.4281,152.6781,7,94,reorder_now
2011-12-09,22708,WRAP DOLLY GIRL,1,SIM-SUP-03,71.0000,5.0000,4.0000,72.0000,14.2857,30.9295,14,95.00%,1.6449,190.3548,390.3548,490.3548,7,419,reorder_now
2011-12-09,22709,WRAP WEDDING DAY,1,SIM-SUP-04,1.0000,0.0000,0.0000,1.0000,0.8929,4.6394,5,95.00%,1.6449,17.0638,21.5281,27.7781,7,27,reorder_now
2011-12-09,22710,WRAP I LOVE LONDON,1,SIM-SUP-06,19.0000,0.0000,1.0000,18.0000,8.9286,15.2571,10,95.00%,1.6449,79.3598,168.6455,231.1455,7,214,reorder_now
2011-12-09,22711,WRAP CIRCUS PARADE,1,SIM-SUP-07,18.0000,0.0000,1.0000,17.0000,6.2500,14.3692,10,95.00%,1.6449,74.7410,137.2410,180.9910,7,164,reorder_now
2011-12-09,22712,CARD DOLLY GIRL,1,SIM-SUP-08,152.0000,0.0000,1.0000,151.0000,21.2857,43.2516,10,95.00%,1.6449,224.9727,437.8298,586.8298,7,436,reorder_now
2011-12-09,22713,CARD I LOVE LONDON,1,SIM-SUP-03,5.0000,0.0000,0.0000,5.0000,5.0357,7.5851,3,95.00%,1.6449,21.6099,36.7170,71.9670,7,67,reorder_now
2011-12-09,22714,CARD BIRTHDAY COWBOY,1,SIM-SUP-12,100.0000,0.0000,7.0000,93.0000,4.8571,7.1998,14,95.00%,1.6449,44.3109,112.3109,146.3109,7,54,reorder_now
2011-12-09,22715,CARD WEDDING DAY,1,SIM-SUP-10,6.0000,0.0000,1.0000,5.0000,0.2143,1.1135,14,95.00%,1.6449,6.8528,9.8528,11.3528,7,7,reorder_now
2011-12-09,22716,CARD CIRCUS PARADE,1,SIM-SUP-02,21.0000,0.0000,1.0000,20.0000,5.9286,9.4413,5,95.00%,1.6449,34.7251,64.3679,105.8679,7,86,reorder_now
2011-12-09,22717,CARD DOG AND BALL,1,SIM-SUP-05,6.0000,0.0000,0.0000,6.0000,1.4643,3.6692,3,95.00%,1.6449,10.4534,14.8463,25.0963,7,20,reorder_now
2011-12-09,22718,CARD CAT AND TREE,1,SIM-SUP-10,6.0000,2.0000,1.0000,7.0000,2.1429,5.6043,5,95.00%,1.6449,20.6126,31.3269,46.3269,7,40,reorder_now
2011-12-09,22719,UNKNOWN,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,SIM-SUP-10,153.0000,66.0000,14.0000,205.0000,17.7857,17.0008,7,95.00%,1.6449,73.9851,198.4851,322.9851,7,0,no_order_required
2011-12-09,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,SIM-SUP-02,9.0000,0.0000,1.0000,8.0000,7.4643,14.1029,5,95.00%,1.6449,51.8705,89.1919,141.4419,7,134,reorder_now
2011-12-09,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,SIM-SUP-10,295.0000,0.0000,14.0000,281.0000,14.2500,12.3913,10,95.00%,1.6449,64.4532,206.9532,306.7032,7,0,no_order_required
2011-12-09,22723,SET OF 6 HERB TINS SKETCHBOOK,1,SIM-SUP-12,27.0000,0.0000,2.0000,25.0000,5.7857,10.7980,7,95.00%,1.6449,46.9916,87.4916,127.9916,7,103,reorder_now
2011-12-09,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,SIM-SUP-06,140.0000,0.0000,6.0000,134.0000,8.8214,7.0612,14,95.00%,1.6449,43.4582,166.9582,228.7082,7,95,reorder_now
2011-12-09,22726,ALARM CLOCK BAKELIKE GREEN,1,SIM-SUP-01,193.0000,18.0000,21.0000,190.0000,34.2500,26.4084,3,95.00%,1.6449,75.2366,177.9866,417.7366,7,0,no_order_required
2011-12-09,22727,ALARM CLOCK BAKELIKE RED,1,SIM-SUP-02,392.0000,0.0000,32.0000,360.0000,56.1071,122.0218,14,95.00%,1.6449,750.9803,1536.4803,1929.2303,7,1570,reorder_now
2011-12-09,22728,ALARM CLOCK BAKELIKE PINK,1,SIM-SUP-09,112.0000,0.0000,15.0000,97.0000,20.5000,20.9481,3,95.00%,1.6449,59.6804,121.1804,264.6804,7,168,reorder_now
2011-12-09,22729,ALARM CLOCK BAKELIKE ORANGE,1,SIM-SUP-03,3.0000,0.0000,0.0000,3.0000,0.6786,1.2551,3,95.00%,1.6449,3.5757,5.6114,10.3614,7,8,reorder_now
2011-12-09,22730,ALARM CLOCK BAKELIKE IVORY,1,SIM-SUP-07,77.0000,0.0000,5.0000,72.0000,13.6429,15.9222,10,95.00%,1.6449,82.8189,219.2475,314.7475,7,243,reorder_now
2011-12-09,22731,3D CHRISTMAS STAMPS STICKERS,1,SIM-SUP-12,47.0000,0.0000,5.0000,42.0000,7.0357,9.4207,7,95.00%,1.6449,40.9975,90.2475,139.4975,7,98,reorder_now
2011-12-09,22732,3D VINTAGE CHRISTMAS STICKERS,1,SIM-SUP-03,61.0000,0.0000,6.0000,55.0000,11.3929,13.2566,3,95.00%,1.6449,37.7678,71.9463,151.6963,7,97,reorder_now
2011-12-09,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,SIM-SUP-05,117.0000,0.0000,1.0000,116.0000,12.0000,18.2307,7,95.00%,1.6449,79.3376,163.3376,247.3376,7,132,reorder_now
2011-12-09,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,SIM-SUP-03,89.0000,19.0000,7.0000,101.0000,29.1071,31.8964,3,95.00%,1.6449,90.8719,178.1934,381.9434,7,281,reorder_now
2011-12-09,22735,RIBBON REEL SOCKS AND MITTENS,1,SIM-SUP-08,23.0000,0.0000,0.0000,23.0000,5.9643,11.0048,7,95.00%,1.6449,47.8915,89.6415,131.3915,7,109,reorder_now
2011-12-09,22736,RIBBON REEL MAKING SNOWMEN,1,SIM-SUP-05,102.0000,0.0000,15.0000,87.0000,8.9286,8.4555,7,95.00%,1.6449,36.7971,99.2971,161.7971,7,75,reorder_now
2011-12-09,22737,RIBBON REEL CHRISTMAS PRESENT,1,SIM-SUP-05,73.0000,0.0000,8.0000,65.0000,10.8214,10.3270,7,95.00%,1.6449,44.9417,120.6917,196.4417,7,132,reorder_now
2011-12-09,22738,RIBBON REEL SNOWY VILLAGE,1,SIM-SUP-07,40.0000,20.0000,4.0000,56.0000,13.0000,16.1820,5,95.00%,1.6449,59.5175,124.5175,215.5175,7,160,reorder_now
2011-12-09,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,SIM-SUP-05,200.0000,0.0000,6.0000,194.0000,13.8929,11.6721,14,95.00%,1.6449,71.8358,266.3358,363.5858,7,170,reorder_now
2011-12-09,22740,adjustment,1,SIM-SUP-09,4.0000,0.0000,0.0000,4.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22741,FUNKY DIVA PEN,1,SIM-SUP-04,79.0000,0.0000,9.0000,70.0000,30.2857,33.1036,10,95.00%,1.6449,172.1877,475.0449,687.0449,7,618,reorder_now
2011-12-09,22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,SIM-SUP-10,8.0000,0.0000,1.0000,7.0000,10.4286,31.0385,3,95.00%,1.6449,88.4277,119.7134,192.7134,7,186,reorder_now
2011-12-09,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,SIM-SUP-09,24.0000,3.0000,2.0000,25.0000,10.1429,28.6465,7,95.00%,1.6449,124.6660,195.6660,266.6660,7,242,reorder_now
2011-12-09,22744,MAKE YOUR OWN MONSOON CARD KIT,1,SIM-SUP-10,27.0000,0.0000,1.0000,26.0000,10.5000,28.1139,5,95.00%,1.6449,103.4031,155.9031,229.4031,7,204,reorder_now
2011-12-09,22745,POPPY'S PLAYHOUSE BEDROOM,1,SIM-SUP-02,89.0000,0.0000,2.0000,87.0000,8.5357,11.4999,5,95.00%,1.6449,42.2968,84.9754,144.7254,7,0,no_order_required
2011-12-09,22746,POPPY'S PLAYHOUSE LIVINGROOM,1,SIM-SUP-12,74.0000,0.0000,1.0000,73.0000,4.6429,6.2975,10,95.00%,1.6449,32.7562,79.1848,111.6848,7,39,reorder_now
2011-12-09,22747,POPPY'S PLAYHOUSE BATHROOM,1,SIM-SUP-06,27.0000,0.0000,1.0000,26.0000,2.8571,3.1477,10,95.00%,1.6449,16.3728,44.9443,64.9443,7,39,reorder_now
2011-12-09,22748,POPPY'S PLAYHOUSE KITCHEN,1,SIM-SUP-05,127.0000,0.0000,11.0000,116.0000,9.6071,14.6710,10,95.00%,1.6449,76.3110,172.3824,239.6324,7,124,reorder_now
2011-12-09,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,SIM-SUP-11,71.0000,0.0000,7.0000,64.0000,14.5357,18.6346,3,95.00%,1.6449,53.0894,96.6966,198.4466,7,135,reorder_now
2011-12-09,22750,FELTCRAFT PRINCESS LOLA DOLL,1,SIM-SUP-07,136.0000,20.0000,19.0000,137.0000,9.7857,7.9479,7,95.00%,1.6449,34.5881,103.0881,171.5881,7,0,no_order_required
2011-12-09,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,SIM-SUP-12,114.0000,0.0000,12.0000,102.0000,4.9286,4.7654,10,95.00%,1.6449,24.7872,74.0729,108.5729,7,0,no_order_required
2011-12-09,22752,SET 7 BABUSHKA NESTING BOXES,1,SIM-SUP-06,100.0000,0.0000,3.0000,97.0000,14.2500,21.3083,7,95.00%,1.6449,92.7311,192.4811,292.2311,7,196,reorder_now
2011-12-09,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,SIM-SUP-09,144.0000,36.0000,8.0000,172.0000,13.4643,16.4826,14,95.00%,1.6449,101.4420,289.9420,384.1920,7,213,reorder_now
2011-12-09,22754,SMALL RED BABUSHKA NOTEBOOK,1,SIM-SUP-09,71.0000,0.0000,10.0000,61.0000,27.9286,56.0911,7,95.00%,1.6449,244.1013,439.6013,635.1013,7,575,reorder_now
2011-12-09,22755,SMALL PURPLE BABUSHKA NOTEBOOK,1,SIM-SUP-02,67.0000,0.0000,10.0000,57.0000,20.1429,42.1314,7,95.00%,1.6449,183.3503,324.3503,465.3503,7,409,reorder_now
2011-12-09,22756,LARGE YELLOW BABUSHKA NOTEBOOK,1,SIM-SUP-03,20.0000,0.0000,1.0000,19.0000,8.0357,17.3442,14,95.00%,1.6449,106.7443,219.2443,275.4943,7,257,reorder_now
2011-12-09,22757,LARGE RED BABUSHKA NOTEBOOK,1,SIM-SUP-01,17.0000,0.0000,2.0000,15.0000,15.4643,36.7029,3,95.00%,1.6449,104.5656,150.9584,259.2084,7,245,reorder_now
2011-12-09,22758,LARGE PURPLE BABUSHKA NOTEBOOK,1,SIM-SUP-05,56.0000,0.0000,1.0000,55.0000,20.4286,53.1322,14,95.00%,1.6449,327.0010,613.0010,756.0010,7,702,reorder_now
2011-12-09,22759,check,1,SIM-SUP-01,59.0000,0.0000,7.0000,52.0000,20.1071,39.5026,10,95.00%,1.6449,205.4720,406.5434,547.2934,7,496,reorder_now
2011-12-09,22760,"TRAY, BREAKFAST IN BED",1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22761,CHEST 7 DRAWER MA CAMPAGNE,1,SIM-SUP-01,1.0000,0.0000,0.0000,1.0000,0.1429,0.4403,10,95.00%,1.6449,2.2903,3.7189,4.7189,7,4,reorder_now
2011-12-09,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,SIM-SUP-07,6.0000,0.0000,1.0000,5.0000,0.5357,1.1175,5,95.00%,1.6449,4.1100,6.7886,10.5386,7,6,reorder_now
2011-12-09,22763,KEY CABINET MA CAMPAGNE,1,SIM-SUP-09,13.0000,2.0000,2.0000,13.0000,1.0357,1.8416,14,95.00%,1.6449,11.3342,25.8342,33.0842,7,21,reorder_now
2011-12-09,22765,NEWSPAPER STAND,1,SIM-SUP-01,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22766,PHOTO FRAME CORNICE,1,SIM-SUP-06,108.0000,0.0000,6.0000,102.0000,6.1786,7.1317,10,95.00%,1.6449,37.0954,98.8811,142.1311,7,0,no_order_required
2011-12-09,22767,TRIPLE PHOTO FRAME CORNICE,1,SIM-SUP-07,7.0000,0.0000,0.0000,7.0000,1.6429,2.7930,5,95.00%,1.6449,10.2728,18.4871,29.9871,7,23,reorder_now
2011-12-09,22768,FAMILY PHOTO FRAME CORNICE,1,SIM-SUP-12,25.0000,0.0000,1.0000,24.0000,3.6071,5.0024,7,95.00%,1.6449,21.7699,47.0199,72.2699,7,49,reorder_now
2011-12-09,22769,CHALKBOARD KITCHEN ORGANISER,1,SIM-SUP-11,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22770,MIRROR CORNICE,1,SIM-SUP-01,3.0000,0.0000,0.0000,3.0000,0.2143,0.6186,14,95.00%,1.6449,3.8071,6.8071,8.3071,7,6,reorder_now
2011-12-09,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1,SIM-SUP-05,293.0000,0.0000,43.0000,250.0000,11.0357,15.3634,14,95.00%,1.6449,94.5538,249.0538,326.3038,7,0,no_order_required
2011-12-09,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,SIM-SUP-10,54.0000,0.0000,0.0000,54.0000,7.0714,13.5196,14,95.00%,1.6449,83.2063,182.2063,231.7063,7,178,reorder_now
2011-12-09,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1,SIM-SUP-08,10.0000,0.0000,0.0000,10.0000,3.5000,6.2249,7,95.00%,1.6449,27.0902,51.5902,76.0902,7,67,reorder_now
2011-12-09,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,1,SIM-SUP-12,39.0000,0.0000,5.0000,34.0000,4.3571,10.5804,10,95.00%,1.6449,55.0335,98.6050,129.1050,7,96,reorder_now
2011-12-09,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,SIM-SUP-05,40.0000,34.0000,5.0000,69.0000,11.2500,19.7459,14,95.00%,1.6449,121.5259,279.0259,357.7759,7,289,reorder_now
2011-12-09,22776,SWEETHEART 3 TIER CAKE STAND,1,SIM-SUP-03,26.0000,0.0000,3.0000,23.0000,2.7857,3.1323,14,95.00%,1.6449,19.2776,58.2776,77.7776,7,55,reorder_now
2011-12-09,22777,GLASS CLOCHE LARGE,1,SIM-SUP-04,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22778,GLASS CLOCHE SMALL,1,SIM-SUP-09,4.0000,0.0000,0.0000,4.0000,0.4643,1.2095,3,95.00%,1.6449,3.4460,4.8388,8.0888,7,5,reorder_now
2011-12-09,22779,WOODEN OWLS LIGHT GARLAND,1,SIM-SUP-04,17.0000,0.0000,2.0000,15.0000,3.0357,3.8124,14,95.00%,1.6449,23.4634,65.9634,87.2134,7,73,reorder_now
2011-12-09,22780,LIGHT GARLAND BUTTERFILES PINK,1,SIM-SUP-05,12.0000,0.0000,1.0000,11.0000,3.0714,3.7026,3,95.00%,1.6449,10.5486,19.7629,41.2629,7,31,reorder_now
2011-12-09,22781,GUMBALL MAGAZINE RACK,1,SIM-SUP-11,30.0000,0.0000,0.0000,30.0000,2.0357,2.0956,10,95.00%,1.6449,10.9003,31.2574,45.5074,7,16,reorder_now
2011-12-09,22782,SET 3 WICKER STORAGE BASKETS,1,SIM-SUP-06,2.0000,1.0000,0.0000,3.0000,0.4286,0.8631,3,95.00%,1.6449,2.4589,3.7446,6.7446,7,4,reorder_now
2011-12-09,22783,UNKNOWN,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22784,LANTERN CREAM GAZEBO,1,SIM-SUP-01,21.0000,0.0000,2.0000,19.0000,5.5714,7.3554,5,95.00%,1.6449,27.0532,54.9104,93.9104,7,75,reorder_now
2011-12-09,22785,SQUARECUSHION COVER PINK UNION JACK,1,SIM-SUP-11,3.0000,0.0000,0.0000,3.0000,4.5357,12.9104,3,95.00%,1.6449,36.7812,50.3884,82.1384,7,80,reorder_now
2011-12-09,22786,CUSHION COVER PINK UNION JACK,1,SIM-SUP-05,9.0000,0.0000,0.0000,9.0000,0.7500,2.2619,10,95.00%,1.6449,11.7651,19.2651,24.5151,7,16,reorder_now
2011-12-09,22788,BROCANTE COAT RACK,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,22789,T-LIGHT HOLDER SWEETHEART HANGING,1,SIM-SUP-08,7.0000,0.0000,1.0000,6.0000,0.9643,1.8609,5,95.00%,1.6449,6.8445,11.6659,18.4159,7,13,reorder_now
2011-12-09,22791,T-LIGHT GLASS FLUTED ANTIQUE,1,SIM-SUP-10,94.0000,0.0000,12.0000,82.0000,46.6071,46.4045,5,95.00%,1.6449,170.6761,403.7118,729.9618,7,648,reorder_now
2011-12-09,22792,FLUTED ANTIQUE CANDLE HOLDER,1,SIM-SUP-11,62.0000,0.0000,3.0000,59.0000,32.5000,40.8119,10,95.00%,1.6449,212.2822,537.2822,764.7822,7,706,reorder_now
2011-12-09,22794,SWEETHEART WIRE MAGAZINE RACK,1,SIM-SUP-08,8.0000,1.0000,1.0000,8.0000,0.4643,0.7311,7,95.00%,1.6449,3.1815,6.4315,9.6815,7,0,no_order_required
2011-12-09,22795,SWEETHEART RECIPE BOOK STAND,1,SIM-SUP-03,31.0000,17.0000,5.0000,43.0000,6.4643,6.6035,10,95.00%,1.6449,34.3479,98.9907,144.2407,7,102,reorder_now
2011-12-09,22796,PHOTO FRAME 3 CLASSIC HANGING,1,SIM-SUP-05,9.0000,1.0000,0.0000,10.0000,2.0357,3.7936,3,95.00%,1.6449,10.8079,16.9151,31.1651,7,22,reorder_now
2011-12-09,22797,CHEST OF DRAWERS GINGHAM HEART,1,SIM-SUP-08,5.0000,0.0000,0.0000,5.0000,0.5357,1.6793,3,95.00%,1.6449,4.7844,6.3915,10.1415,7,6,reorder_now
2011-12-09,22798,ANTIQUE GLASS DRESSING TABLE POT,1,SIM-SUP-09,45.0000,36.0000,0.0000,81.0000,11.6429,17.6640,14,95.00%,1.6449,108.7124,271.7124,353.2124,7,273,reorder_now
2011-12-09,22799,SWEETHEART WIRE FRUIT BOWL,1,SIM-SUP-04,8.0000,0.0000,1.0000,7.0000,1.4286,3.6098,14,95.00%,1.6449,22.2164,42.2164,52.2164,7,46,reorder_now
2011-12-09,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,SIM-SUP-01,21.0000,10.0000,1.0000,30.0000,3.5000,3.9415,7,95.00%,1.6449,17.1531,41.6531,66.1531,7,37,reorder_now
2011-12-09,22801,ANTIQUE GLASS PEDESTAL BOWL,1,SIM-SUP-10,65.0000,0.0000,7.0000,58.0000,5.5357,7.9484,14,95.00%,1.6449,48.9183,126.4183,165.1683,7,108,reorder_now
2011-12-09,22802,FAUX FUR CHOCOLATE THROW,1,SIM-SUP-09,4.0000,0.0000,0.0000,4.0000,0.8929,2.3955,7,95.00%,1.6449,10.4250,16.6750,22.9250,7,19,reorder_now
2011-12-09,22804,PINK HANGING HEART T-LIGHT HOLDER,1,SIM-SUP-04,46.0000,37.0000,2.0000,81.0000,28.3929,84.6553,10,95.00%,1.6449,440.3333,724.2619,923.0119,7,843,reorder_now
2011-12-09,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1,SIM-SUP-01,18.0000,0.0000,3.0000,15.0000,3.5000,7.8125,5,95.00%,1.6449,28.7345,46.2345,70.7345,7,56,reorder_now
2011-12-09,22806,SET OF 6 T-LIGHTS WEDDING CAKE,1,SIM-SUP-07,9.0000,4.0000,1.0000,12.0000,3.0000,7.7736,14,95.00%,1.6449,47.8423,89.8423,110.8423,7,99,reorder_now
2011-12-09,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,SIM-SUP-09,8.0000,0.0000,0.0000,8.0000,5.6071,8.2477,5,95.00%,1.6449,30.3350,58.3707,97.6207,7,90,reorder_now
2011-12-09,22808,SET OF 6 T-LIGHTS EASTER CHICKS,1,SIM-SUP-10,2.0000,1.0000,0.0000,3.0000,1.0000,3.3488,14,95.00%,1.6449,20.6100,34.6100,41.6100,7,39,reorder_now
2011-12-09,22809,SET OF 6 T-LIGHTS SANTA,1,SIM-SUP-12,81.0000,0.0000,5.0000,76.0000,14.2500,19.8560,7,95.00%,1.6449,86.4106,186.1606,285.9106,7,210,reorder_now
2011-12-09,22810,SET OF 6 T-LIGHTS SNOWMEN,1,SIM-SUP-02,55.0000,0.0000,2.0000,53.0000,8.7500,15.3800,7,95.00%,1.6449,66.9319,128.1819,189.4319,7,137,reorder_now
2011-12-09,22811,SET OF 6 T-LIGHTS CACTI,1,SIM-SUP-02,27.0000,0.0000,0.0000,27.0000,11.7857,31.1899,7,95.00%,1.6449,135.7346,218.2346,300.7346,7,274,reorder_now
2011-12-09,22812,PACK 3 BOXES CHRISTMAS PANETTONE,1,SIM-SUP-07,15.0000,0.0000,1.0000,14.0000,4.9286,12.4869,5,95.00%,1.6449,45.9270,70.5698,105.0698,7,92,reorder_now
2011-12-09,22813,PACK 3 BOXES BIRD PANETTONE,1,SIM-SUP-01,21.0000,0.0000,3.0000,18.0000,8.5714,19.9793,3,95.00%,1.6449,56.9205,82.6348,142.6348,7,125,reorder_now
2011-12-09,22814,CARD PARTY GAMES,1,SIM-SUP-07,31.0000,0.0000,5.0000,26.0000,12.5000,28.3467,3,95.00%,1.6449,80.7589,118.2589,205.7589,7,180,reorder_now
2011-12-09,22815,CARD PSYCHEDELIC APPLES,1,SIM-SUP-11,18.0000,7.0000,3.0000,22.0000,9.1429,10.5143,3,95.00%,1.6449,29.9550,57.3836,121.3836,7,100,reorder_now
2011-12-09,22816,CARD MOTORBIKE SANTA,1,SIM-SUP-01,117.0000,36.0000,13.0000,140.0000,41.2143,30.2151,3,95.00%,1.6449,86.0820,209.7249,498.2249,7,359,reorder_now
2011-12-09,22817,CARD SUKI BIRTHDAY,1,SIM-SUP-12,33.0000,0.0000,2.0000,31.0000,9.2857,14.2148,7,95.00%,1.6449,61.8611,126.8611,191.8611,7,161,reorder_now
2011-12-09,22818,CARD CHRISTMAS VILLAGE,1,SIM-SUP-03,93.0000,0.0000,0.0000,93.0000,42.1786,50.5195,3,95.00%,1.6449,143.9285,270.4642,565.7142,7,473,reorder_now
2011-12-09,22819,"BIRTHDAY CARD, RETRO SPOT",1,SIM-SUP-03,57.0000,5.0000,1.0000,61.0000,11.4643,17.1162,5,95.00%,1.6449,62.9533,120.2748,200.5248,7,140,reorder_now
2011-12-09,22820,GIFT BAG BIRTHDAY,1,SIM-SUP-01,5.0000,0.0000,0.0000,5.0000,0.5714,2.2429,7,95.00%,1.6449,9.7608,13.7608,17.7608,7,13,reorder_now
2011-12-09,22821,GIFT BAG PSYCHEDELIC APPLES,1,SIM-SUP-06,18.0000,2.0000,0.0000,20.0000,4.3214,6.4423,5,95.00%,1.6449,23.6950,45.3021,75.5521,7,56,reorder_now
2011-12-09,22822,CREAM WALL PLANTER HEART SHAPED,1,SIM-SUP-09,3.0000,0.0000,0.0000,3.0000,0.3929,0.9761,5,95.00%,1.6449,3.5902,5.5545,8.3045,7,6,reorder_now
2011-12-09,22824,3 TIER SWEETHEART GARDEN SHELF,1,SIM-SUP-01,2.0000,0.0000,0.0000,2.0000,0.0357,0.1856,14,95.00%,1.6449,1.1421,1.6421,1.8921,7,0,no_order_required
2011-12-09,22825,DECORATIVE PLANT POT WITH FRIEZE,1,SIM-SUP-11,2.0000,0.0000,0.0000,2.0000,0.0714,0.2575,5,95.00%,1.6449,0.9472,1.3044,1.8044,7,0,no_order_required
2011-12-09,22826,LOVE SEAT ANTIQUE WHITE METAL,1,SIM-SUP-02,8.0000,0.0000,0.0000,8.0000,0.3929,1.3185,10,95.00%,1.6449,6.8583,10.7869,13.5369,7,6,reorder_now
